Close1,Close2,Close3,Close4,Close5,Close6,Close7
0.1422888,0.1390858,0.1387237,0.1407821,0.1393427,0.1387925,0.1376546
0.1390858,0.1387237,0.1407821,0.1393427,0.1387925,0.1376546,0.1378151
0.1387237,0.1407821,0.1393427,0.1387925,0.1376546,0.1378151,0.1377123
0.1407821,0.1393427,0.1387925,0.1376546,0.1378151,0.1377123,0.1379616
0.1393427,0.1387925,0.1376546,0.1378151,0.1377123,0.1379616,0.1396586
0.1387925,0.1376546,0.1378151,0.1377123,0.1379616,0.1396586,0.1392933
0.1376546,0.1378151,0.1377123,0.1379616,0.1396586,0.1392933,0.1412731
0.1378151,0.1377123,0.1379616,0.1396586,0.1392933,0.1412731,0.1429971
0.1377123,0.1379616,0.1396586,0.1392933,0.1412731,0.1429971,0.1430341
0.1379616,0.1396586,0.1392933,0.1412731,0.1429971,0.1430341,0.144186
0.1396586,0.1392933,0.1412731,0.1429971,0.1430341,0.144186,0.1445372
0.1392933,0.1412731,0.1429971,0.1430341,0.144186,0.1445372,0.1436326
0.1412731,0.1429971,0.1430341,0.144186,0.1445372,0.1436326,0.1421811
0.1429971,0.1430341,0.144186,0.1445372,0.1436326,0.1421811,0.1433845
0.1430341,0.144186,0.1445372,0.1436326,0.1421811,0.1433845,0.1439789
0.144186,0.1445372,0.1436326,0.1421811,0.1433845,0.1439789,0.1450821
0.1445372,0.1436326,0.1421811,0.1433845,0.1439789,0.1450821,0.1441138
0.1436326,0.1421811,0.1433845,0.1439789,0.1450821,0.1441138,0.1454446
0.1421811,0.1433845,0.1439789,0.1450821,0.1441138,0.1454446,0.1457075
0.1433845,0.1439789,0.1450821,0.1441138,0.1454446,0.1457075,0.1449577
0.1439789,0.1450821,0.1441138,0.1454446,0.1457075,0.1449577,0.1453501
0.1450821,0.1441138,0.1454446,0.1457075,0.1449577,0.1453501,0.1425593
0.1441138,0.1454446,0.1457075,0.1449577,0.1453501,0.1425593,0.1418618
0.1454446,0.1457075,0.1449577,0.1453501,0.1425593,0.1418618,0.1406381
0.1457075,0.1449577,0.1453501,0.1425593,0.1418618,0.1406381,0.1408341
0.1449577,0.1453501,0.1425593,0.1418618,0.1406381,0.1408341,0.1413095
0.1453501,0.1425593,0.1418618,0.1406381,0.1408341,0.1413095,0.1400303
0.1425593,0.1418618,0.1406381,0.1408341,0.1413095,0.1400303,0.1420372
0.1418618,0.1406381,0.1408341,0.1413095,0.1400303,0.1420372,0.1416271
0.1406381,0.1408341,0.1413095,0.1400303,0.1420372,0.1416271,0.1408014
0.1408341,0.1413095,0.1400303,0.1420372,0.1416271,0.1408014,0.142955
0.1413095,0.1400303,0.1420372,0.1416271,0.1408014,0.142955,0.1441195
0.1400303,0.1420372,0.1416271,0.1408014,0.142955,0.1441195,0.1449924
0.1420372,0.1416271,0.1408014,0.142955,0.1441195,0.1449924,0.1446736
0.1416271,0.1408014,0.142955,0.1441195,0.1449924,0.1446736,0.1448772
0.1408014,0.142955,0.1441195,0.1449924,0.1446736,0.1448772,0.1450108
0.142955,0.1441195,0.1449924,0.1446736,0.1448772,0.1450108,0.1443106
0.1441195,0.1449924,0.1446736,0.1448772,0.1450108,0.1443106,0.1450457
0.1449924,0.1446736,0.1448772,0.1450108,0.1443106,0.1450457,0.1465051
0.1446736,0.1448772,0.1450108,0.1443106,0.1450457,0.1465051,0.1466426
0.1448772,0.1450108,0.1443106,0.1450457,0.1465051,0.1466426,0.1480651
0.1450108,0.1443106,0.1450457,0.1465051,0.1466426,0.1480651,0.1488024
0.1443106,0.1450457,0.1465051,0.1466426,0.1480651,0.1488024,0.1486189
0.1450457,0.1465051,0.1466426,0.1480651,0.1488024,0.1486189,0.1496412
0.1465051,0.1466426,0.1480651,0.1488024,0.1486189,0.1496412,0.1504573
0.1466426,0.1480651,0.1488024,0.1486189,0.1496412,0.1504573,0.1500988
0.1480651,0.1488024,0.1486189,0.1496412,0.1504573,0.1500988,0.1491062
0.1488024,0.1486189,0.1496412,0.1504573,0.1500988,0.1491062,0.1509204
0.1486189,0.1496412,0.1504573,0.1500988,0.1491062,0.1509204,0.1527272
0.1496412,0.1504573,0.1500988,0.1491062,0.1509204,0.1527272,0.1531122
0.1504573,0.1500988,0.1491062,0.1509204,0.1527272,0.1531122,0.1528982
0.1500988,0.1491062,0.1509204,0.1527272,0.1531122,0.1528982,0.1530117
0.1491062,0.1509204,0.1527272,0.1531122,0.1528982,0.1530117,0.1555013
0.1509204,0.1527272,0.1531122,0.1528982,0.1530117,0.1555013,0.1556555
0.1527272,0.1531122,0.1528982,0.1530117,0.1555013,0.1556555,0.157322
0.1531122,0.1528982,0.1530117,0.1555013,0.1556555,0.157322,0.1579492
0.1528982,0.1530117,0.1555013,0.1556555,0.157322,0.1579492,0.1569933
0.1530117,0.1555013,0.1556555,0.157322,0.1579492,0.1569933,0.1577631
0.1555013,0.1556555,0.157322,0.1579492,0.1569933,0.1577631,0.1523457
0.1556555,0.157322,0.1579492,0.1569933,0.1577631,0.1523457,0.1526091
0.157322,0.1579492,0.1569933,0.1577631,0.1523457,0.1526091,0.1555099
0.1579492,0.1569933,0.1577631,0.1523457,0.1526091,0.1555099,0.1493577
0.1569933,0.1577631,0.1523457,0.1526091,0.1555099,0.1493577,0.149857
0.1577631,0.1523457,0.1526091,0.1555099,0.1493577,0.149857,0.151384
0.1523457,0.1526091,0.1555099,0.1493577,0.149857,0.151384,0.1490303
0.1526091,0.1555099,0.1493577,0.149857,0.151384,0.1490303,0.1493277
0.1555099,0.1493577,0.149857,0.151384,0.1490303,0.1493277,0.1530798
0.1493577,0.149857,0.151384,0.1490303,0.1493277,0.1530798,0.1510015
0.149857,0.151384,0.1490303,0.1493277,0.1530798,0.1510015,0.1486825
0.151384,0.1490303,0.1493277,0.1530798,0.1510015,0.1486825,0.1501721
0.1490303,0.1493277,0.1530798,0.1510015,0.1486825,0.1501721,0.1500091
0.1493277,0.1530798,0.1510015,0.1486825,0.1501721,0.1500091,0.1435821
0.1530798,0.1510015,0.1486825,0.1501721,0.1500091,0.1435821,0.1414152
0.1510015,0.1486825,0.1501721,0.1500091,0.1435821,0.1414152,0.1442755
0.1486825,0.1501721,0.1500091,0.1435821,0.1414152,0.1442755,0.1398911
0.1501721,0.1500091,0.1435821,0.1414152,0.1442755,0.1398911,0.1424866
0.1500091,0.1435821,0.1414152,0.1442755,0.1398911,0.1424866,0.1416398
0.1435821,0.1414152,0.1442755,0.1398911,0.1424866,0.1416398,0.1442487
0.1414152,0.1442755,0.1398911,0.1424866,0.1416398,0.1442487,0.1484238
0.1442755,0.1398911,0.1424866,0.1416398,0.1442487,0.1484238,0.1491919
0.1398911,0.1424866,0.1416398,0.1442487,0.1484238,0.1491919,0.1499304
0.1424866,0.1416398,0.1442487,0.1484238,0.1491919,0.1499304,0.1512174
0.1416398,0.1442487,0.1484238,0.1491919,0.1499304,0.1512174,0.153186
0.1442487,0.1484238,0.1491919,0.1499304,0.1512174,0.153186,0.1542205
0.1484238,0.1491919,0.1499304,0.1512174,0.153186,0.1542205,0.154654
0.1491919,0.1499304,0.1512174,0.153186,0.1542205,0.154654,0.1544615
0.1499304,0.1512174,0.153186,0.1542205,0.154654,0.1544615,0.1561631
0.1512174,0.153186,0.1542205,0.154654,0.1544615,0.1561631,0.1559042
0.153186,0.1542205,0.154654,0.1544615,0.1561631,0.1559042,0.1559683
0.1542205,0.154654,0.1544615,0.1561631,0.1559042,0.1559683,0.1554277
0.154654,0.1544615,0.1561631,0.1559042,0.1559683,0.1554277,0.1550536
0.1544615,0.1561631,0.1559042,0.1559683,0.1554277,0.1550536,0.1561444
0.1561631,0.1559042,0.1559683,0.1554277,0.1550536,0.1561444,0.156038
0.1559042,0.1559683,0.1554277,0.1550536,0.1561444,0.156038,0.1550443
0.1559683,0.1554277,0.1550536,0.1561444,0.156038,0.1550443,0.1566912
0.1554277,0.1550536,0.1561444,0.156038,0.1550443,0.1566912,0.1632275
0.1550536,0.1561444,0.156038,0.1550443,0.1566912,0.1632275,0.1634795
0.1561444,0.156038,0.1550443,0.1566912,0.1632275,0.1634795,0.1656423
0.156038,0.1550443,0.1566912,0.1632275,0.1634795,0.1656423,0.1684583
0.1550443,0.1566912,0.1632275,0.1634795,0.1656423,0.1684583,0.1689954
0.1566912,0.1632275,0.1634795,0.1656423,0.1684583,0.1689954,0.1692139
0.1632275,0.1634795,0.1656423,0.1684583,0.1689954,0.1692139,0.1715056
0.1634795,0.1656423,0.1684583,0.1689954,0.1692139,0.1715056,0.172911
0.1656423,0.1684583,0.1689954,0.1692139,0.1715056,0.172911,0.1732862
0.1684583,0.1689954,0.1692139,0.1715056,0.172911,0.1732862,0.1784704
0.1689954,0.1692139,0.1715056,0.172911,0.1732862,0.1784704,0.1777714
0.1692139,0.1715056,0.172911,0.1732862,0.1784704,0.1777714,0.1777336
0.1715056,0.172911,0.1732862,0.1784704,0.1777714,0.1777336,0.1749139
0.172911,0.1732862,0.1784704,0.1777714,0.1777336,0.1749139,0.1828024
0.1732862,0.1784704,0.1777714,0.1777336,0.1749139,0.1828024,0.1865825
0.1784704,0.1777714,0.1777336,0.1749139,0.1828024,0.1865825,0.1881407
0.1777714,0.1777336,0.1749139,0.1828024,0.1865825,0.1881407,0.1841904
0.1777336,0.1749139,0.1828024,0.1865825,0.1881407,0.1841904,0.1905867
0.1749139,0.1828024,0.1865825,0.1881407,0.1841904,0.1905867,0.1905186
0.1828024,0.1865825,0.1881407,0.1841904,0.1905867,0.1905186,0.1871582
0.1865825,0.1881407,0.1841904,0.1905867,0.1905186,0.1871582,0.1799839
0.1881407,0.1841904,0.1905867,0.1905186,0.1871582,0.1799839,0.1755998
0.1841904,0.1905867,0.1905186,0.1871582,0.1799839,0.1755998,0.1761399
0.1905867,0.1905186,0.1871582,0.1799839,0.1755998,0.1761399,0.1849284
0.1905186,0.1871582,0.1799839,0.1755998,0.1761399,0.1849284,0.1851291
0.1871582,0.1799839,0.1755998,0.1761399,0.1849284,0.1851291,0.1877089
0.1799839,0.1755998,0.1761399,0.1849284,0.1851291,0.1877089,0.1924317
0.1755998,0.1761399,0.1849284,0.1851291,0.1877089,0.1924317,0.1997767
0.1761399,0.1849284,0.1851291,0.1877089,0.1924317,0.1997767,0.1978351
0.1849284,0.1851291,0.1877089,0.1924317,0.1997767,0.1978351,0.1983799
0.1851291,0.1877089,0.1924317,0.1997767,0.1978351,0.1983799,0.1972435
0.1877089,0.1924317,0.1997767,0.1978351,0.1983799,0.1972435,0.1997623
0.1924317,0.1997767,0.1978351,0.1983799,0.1972435,0.1997623,0.1959078
0.1997767,0.1978351,0.1983799,0.1972435,0.1997623,0.1959078,0.1940067
0.1978351,0.1983799,0.1972435,0.1997623,0.1959078,0.1940067,0.1928983
0.1983799,0.1972435,0.1997623,0.1959078,0.1940067,0.1928983,0.1905893
0.1972435,0.1997623,0.1959078,0.1940067,0.1928983,0.1905893,0.189076
0.1997623,0.1959078,0.1940067,0.1928983,0.1905893,0.189076,0.1873727
0.1959078,0.1940067,0.1928983,0.1905893,0.189076,0.1873727,0.1903548
0.1940067,0.1928983,0.1905893,0.189076,0.1873727,0.1903548,0.1992906
0.1928983,0.1905893,0.189076,0.1873727,0.1903548,0.1992906,0.1978489
0.1905893,0.189076,0.1873727,0.1903548,0.1992906,0.1978489,0.1969836
0.189076,0.1873727,0.1903548,0.1992906,0.1978489,0.1969836,0.1963336
0.1873727,0.1903548,0.1992906,0.1978489,0.1969836,0.1963336,0.192808
0.1903548,0.1992906,0.1978489,0.1969836,0.1963336,0.192808,0.1860262
0.1992906,0.1978489,0.1969836,0.1963336,0.192808,0.1860262,0.1852632
0.1978489,0.1969836,0.1963336,0.192808,0.1860262,0.1852632,0.1885287
0.1969836,0.1963336,0.192808,0.1860262,0.1852632,0.1885287,0.1924754
0.1963336,0.192808,0.1860262,0.1852632,0.1885287,0.1924754,0.1912773
0.192808,0.1860262,0.1852632,0.1885287,0.1924754,0.1912773,0.1893887
0.1860262,0.1852632,0.1885287,0.1924754,0.1912773,0.1893887,0.1900326
0.1852632,0.1885287,0.1924754,0.1912773,0.1893887,0.1900326,0.1936319
0.1885287,0.1924754,0.1912773,0.1893887,0.1900326,0.1936319,0.1960341
0.1924754,0.1912773,0.1893887,0.1900326,0.1936319,0.1960341,0.195295
0.1912773,0.1893887,0.1900326,0.1936319,0.1960341,0.195295,0.1973807
0.1893887,0.1900326,0.1936319,0.1960341,0.195295,0.1973807,0.1979587
0.1900326,0.1936319,0.1960341,0.195295,0.1973807,0.1979587,0.19966
0.1936319,0.1960341,0.195295,0.1973807,0.1979587,0.19966,0.1993068
0.1960341,0.195295,0.1973807,0.1979587,0.19966,0.1993068,0.2029089
0.195295,0.1973807,0.1979587,0.19966,0.1993068,0.2029089,0.2037587
0.1973807,0.1979587,0.19966,0.1993068,0.2029089,0.2037587,0.2010439
0.1979587,0.19966,0.1993068,0.2029089,0.2037587,0.2010439,0.2003083
0.19966,0.1993068,0.2029089,0.2037587,0.2010439,0.2003083,0.1926135
0.1993068,0.2029089,0.2037587,0.2010439,0.2003083,0.1926135,0.1907964
0.2029089,0.2037587,0.2010439,0.2003083,0.1926135,0.1907964,0.1909196
0.2037587,0.2010439,0.2003083,0.1926135,0.1907964,0.1909196,0.1916257
0.2010439,0.2003083,0.1926135,0.1907964,0.1909196,0.1916257,0.1985412
0.2003083,0.1926135,0.1907964,0.1909196,0.1916257,0.1985412,0.2019252
0.1926135,0.1907964,0.1909196,0.1916257,0.1985412,0.2019252,0.2021672
0.1907964,0.1909196,0.1916257,0.1985412,0.2019252,0.2021672,0.2020695
0.1909196,0.1916257,0.1985412,0.2019252,0.2021672,0.2020695,0.2028699
0.1916257,0.1985412,0.2019252,0.2021672,0.2020695,0.2028699,0.204653
0.1985412,0.2019252,0.2021672,0.2020695,0.2028699,0.204653,0.203452
0.2019252,0.2021672,0.2020695,0.2028699,0.204653,0.203452,0.2068689
0.2021672,0.2020695,0.2028699,0.204653,0.203452,0.2068689,0.2081265
0.2020695,0.2028699,0.204653,0.203452,0.2068689,0.2081265,0.2087333
0.2028699,0.204653,0.203452,0.2068689,0.2081265,0.2087333,0.2086978
0.204653,0.203452,0.2068689,0.2081265,0.2087333,0.2086978,0.2058208
0.203452,0.2068689,0.2081265,0.2087333,0.2086978,0.2058208,0.2082745
0.2068689,0.2081265,0.2087333,0.2086978,0.2058208,0.2082745,0.2072805
0.2081265,0.2087333,0.2086978,0.2058208,0.2082745,0.2072805,0.2025109
0.2087333,0.2086978,0.2058208,0.2082745,0.2072805,0.2025109,0.1986811
0.2086978,0.2058208,0.2082745,0.2072805,0.2025109,0.1986811,0.1970082
0.2058208,0.2082745,0.2072805,0.2025109,0.1986811,0.1970082,0.190137
0.2082745,0.2072805,0.2025109,0.1986811,0.1970082,0.190137,0.1760535
0.2072805,0.2025109,0.1986811,0.1970082,0.190137,0.1760535,0.1672994
0.2025109,0.1986811,0.1970082,0.190137,0.1760535,0.1672994,0.1759407
0.1986811,0.1970082,0.190137,0.1760535,0.1672994,0.1759407,0.1722174
0.1970082,0.190137,0.1760535,0.1672994,0.1759407,0.1722174,0.1836166
0.190137,0.1760535,0.1672994,0.1759407,0.1722174,0.1836166,0.1815278
0.1760535,0.1672994,0.1759407,0.1722174,0.1836166,0.1815278,0.1809194
0.1672994,0.1759407,0.1722174,0.1836166,0.1815278,0.1809194,0.1775864
0.1759407,0.1722174,0.1836166,0.1815278,0.1809194,0.1775864,0.1764871
0.1722174,0.1836166,0.1815278,0.1809194,0.1775864,0.1764871,0.1824258
0.1836166,0.1815278,0.1809194,0.1775864,0.1764871,0.1824258,0.1866032
0.1815278,0.1809194,0.1775864,0.1764871,0.1824258,0.1866032,0.1866316
0.1809194,0.1775864,0.1764871,0.1824258,0.1866032,0.1866316,0.1813949
0.1775864,0.1764871,0.1824258,0.1866032,0.1866316,0.1813949,0.1752693
0.1764871,0.1824258,0.1866032,0.1866316,0.1813949,0.1752693,0.1746489
0.1824258,0.1866032,0.1866316,0.1813949,0.1752693,0.1746489,0.1663091
0.1866032,0.1866316,0.1813949,0.1752693,0.1746489,0.1663091,0.1660801
0.1866316,0.1813949,0.1752693,0.1746489,0.1663091,0.1660801,0.1694914
0.1813949,0.1752693,0.1746489,0.1663091,0.1660801,0.1694914,0.1776663
0.1752693,0.1746489,0.1663091,0.1660801,0.1694914,0.1776663,0.1811525
0.1746489,0.1663091,0.1660801,0.1694914,0.1776663,0.1811525,0.1804805
0.1663091,0.1660801,0.1694914,0.1776663,0.1811525,0.1804805,0.1807566
0.1660801,0.1694914,0.1776663,0.1811525,0.1804805,0.1807566,0.176176
0.1694914,0.1776663,0.1811525,0.1804805,0.1807566,0.176176,0.1773468
0.1776663,0.1811525,0.1804805,0.1807566,0.176176,0.1773468,0.1734907
0.1811525,0.1804805,0.1807566,0.176176,0.1773468,0.1734907,0.1765057
0.1804805,0.1807566,0.176176,0.1773468,0.1734907,0.1765057,0.1780619
0.1807566,0.176176,0.1773468,0.1734907,0.1765057,0.1780619,0.1782599
0.176176,0.1773468,0.1734907,0.1765057,0.1780619,0.1782599,0.1782448
0.1773468,0.1734907,0.1765057,0.1780619,0.1782599,0.1782448,0.1757872
0.1734907,0.1765057,0.1780619,0.1782599,0.1782448,0.1757872,0.1667788
0.1765057,0.1780619,0.1782599,0.1782448,0.1757872,0.1667788,0.1633989
0.1780619,0.1782599,0.1782448,0.1757872,0.1667788,0.1633989,0.1654208
0.1782599,0.1782448,0.1757872,0.1667788,0.1633989,0.1654208,0.1597552
0.1782448,0.1757872,0.1667788,0.1633989,0.1654208,0.1597552,0.1592372
0.1757872,0.1667788,0.1633989,0.1654208,0.1597552,0.1592372,0.1612315
0.1667788,0.1633989,0.1654208,0.1597552,0.1592372,0.1612315,0.1612798
0.1633989,0.1654208,0.1597552,0.1592372,0.1612315,0.1612798,0.1535735
0.1654208,0.1597552,0.1592372,0.1612315,0.1612798,0.1535735,0.1576052
0.1597552,0.1592372,0.1612315,0.1612798,0.1535735,0.1576052,0.1480949
0.1592372,0.1612315,0.1612798,0.1535735,0.1576052,0.1480949,0.1483346
0.1612315,0.1612798,0.1535735,0.1576052,0.1480949,0.1483346,0.1499483
0.1612798,0.1535735,0.1576052,0.1480949,0.1483346,0.1499483,0.152894
0.1535735,0.1576052,0.1480949,0.1483346,0.1499483,0.152894,0.1621749
0.1576052,0.1480949,0.1483346,0.1499483,0.152894,0.1621749,0.1608683
0.1480949,0.1483346,0.1499483,0.152894,0.1621749,0.1608683,0.1601556
0.1483346,0.1499483,0.152894,0.1621749,0.1608683,0.1601556,0.1637129
0.1499483,0.152894,0.1621749,0.1608683,0.1601556,0.1637129,0.1564444
0.152894,0.1621749,0.1608683,0.1601556,0.1637129,0.1564444,0.1562662
0.1621749,0.1608683,0.1601556,0.1637129,0.1564444,0.1562662,0.157504
0.1608683,0.1601556,0.1637129,0.1564444,0.1562662,0.157504,0.1583255
0.1601556,0.1637129,0.1564444,0.1562662,0.157504,0.1583255,0.1534312
0.1637129,0.1564444,0.1562662,0.157504,0.1583255,0.1534312,0.1575708
0.1564444,0.1562662,0.157504,0.1583255,0.1534312,0.1575708,0.1558762
0.1562662,0.157504,0.1583255,0.1534312,0.1575708,0.1558762,0.1579051
0.157504,0.1583255,0.1534312,0.1575708,0.1558762,0.1579051,0.156951
0.1583255,0.1534312,0.1575708,0.1558762,0.1579051,0.156951,0.1580764
0.1534312,0.1575708,0.1558762,0.1579051,0.156951,0.1580764,0.1615366
0.1575708,0.1558762,0.1579051,0.156951,0.1580764,0.1615366,0.1624419
0.1558762,0.1579051,0.156951,0.1580764,0.1615366,0.1624419,0.164812
0.1579051,0.156951,0.1580764,0.1615366,0.1624419,0.164812,0.1673933
0.156951,0.1580764,0.1615366,0.1624419,0.164812,0.1673933,0.1678387
0.1580764,0.1615366,0.1624419,0.164812,0.1673933,0.1678387,0.1669804
0.1615366,0.1624419,0.164812,0.1673933,0.1678387,0.1669804,0.1672108
0.1624419,0.164812,0.1673933,0.1678387,0.1669804,0.1672108,0.1712598
0.164812,0.1673933,0.1678387,0.1669804,0.1672108,0.1712598,0.1701596
0.1673933,0.1678387,0.1669804,0.1672108,0.1712598,0.1701596,0.1737846
0.1678387,0.1669804,0.1672108,0.1712598,0.1701596,0.1737846,0.1728731
0.1669804,0.1672108,0.1712598,0.1701596,0.1737846,0.1728731,0.1760012
0.1672108,0.1712598,0.1701596,0.1737846,0.1728731,0.1760012,0.174909
0.1712598,0.1701596,0.1737846,0.1728731,0.1760012,0.174909,0.1737301
0.1701596,0.1737846,0.1728731,0.1760012,0.174909,0.1737301,0.1733931
0.1737846,0.1728731,0.1760012,0.174909,0.1737301,0.1733931,0.1708065
0.1728731,0.1760012,0.174909,0.1737301,0.1733931,0.1708065,0.1673707
0.1760012,0.174909,0.1737301,0.1733931,0.1708065,0.1673707,0.168609
0.174909,0.1737301,0.1733931,0.1708065,0.1673707,0.168609,0.1675286
0.1737301,0.1733931,0.1708065,0.1673707,0.168609,0.1675286,0.1697835
0.1733931,0.1708065,0.1673707,0.168609,0.1675286,0.1697835,0.1735354
0.1708065,0.1673707,0.168609,0.1675286,0.1697835,0.1735354,0.1743494
0.1673707,0.168609,0.1675286,0.1697835,0.1735354,0.1743494,0.1723018
0.168609,0.1675286,0.1697835,0.1735354,0.1743494,0.1723018,0.1724316
0.1675286,0.1697835,0.1735354,0.1743494,0.1723018,0.1724316,0.1690711
0.1697835,0.1735354,0.1743494,0.1723018,0.1724316,0.1690711,0.1664964
0.1735354,0.1743494,0.1723018,0.1724316,0.1690711,0.1664964,0.163485
0.1743494,0.1723018,0.1724316,0.1690711,0.1664964,0.163485,0.1627559
0.1723018,0.1724316,0.1690711,0.1664964,0.163485,0.1627559,0.1652537
0.1724316,0.1690711,0.1664964,0.163485,0.1627559,0.1652537,0.1631626
0.1690711,0.1664964,0.163485,0.1627559,0.1652537,0.1631626,0.1641557
0.1664964,0.163485,0.1627559,0.1652537,0.1631626,0.1641557,0.1606318
0.163485,0.1627559,0.1652537,0.1631626,0.1641557,0.1606318,0.1596256
0.1627559,0.1652537,0.1631626,0.1641557,0.1606318,0.1596256,0.1551479
0.1652537,0.1631626,0.1641557,0.1606318,0.1596256,0.1551479,0.1576972
0.1631626,0.1641557,0.1606318,0.1596256,0.1551479,0.1576972,0.1557218
0.1641557,0.1606318,0.1596256,0.1551479,0.1576972,0.1557218,0.150661
0.1606318,0.1596256,0.1551479,0.1576972,0.1557218,0.150661,0.1488925
0.1596256,0.1551479,0.1576972,0.1557218,0.150661,0.1488925,0.1518532
0.1551479,0.1576972,0.1557218,0.150661,0.1488925,0.1518532,0.152502
0.1576972,0.1557218,0.150661,0.1488925,0.1518532,0.152502,0.1518962
0.1557218,0.150661,0.1488925,0.1518532,0.152502,0.1518962,0.1539582
0.150661,0.1488925,0.1518532,0.152502,0.1518962,0.1539582,0.156969
0.1488925,0.1518532,0.152502,0.1518962,0.1539582,0.156969,0.1542231
0.1518532,0.152502,0.1518962,0.1539582,0.156969,0.1542231,0.1508799
0.152502,0.1518962,0.1539582,0.156969,0.1542231,0.1508799,0.1457129
0.1518962,0.1539582,0.156969,0.1542231,0.1508799,0.1457129,0.1429332
0.1539582,0.156969,0.1542231,0.1508799,0.1457129,0.1429332,0.1410658
0.156969,0.1542231,0.1508799,0.1457129,0.1429332,0.1410658,0.1422007
0.1542231,0.1508799,0.1457129,0.1429332,0.1410658,0.1422007,0.1442182
0.1508799,0.1457129,0.1429332,0.1410658,0.1422007,0.1442182,0.1380222
0.1457129,0.1429332,0.1410658,0.1422007,0.1442182,0.1380222,0.134616
0.1429332,0.1410658,0.1422007,0.1442182,0.1380222,0.134616,0.1296168
0.1410658,0.1422007,0.1442182,0.1380222,0.134616,0.1296168,0.1366462
0.1422007,0.1442182,0.1380222,0.134616,0.1296168,0.1366462,0.1309411
0.1442182,0.1380222,0.134616,0.1296168,0.1366462,0.1309411,0.13454
0.1380222,0.134616,0.1296168,0.1366462,0.1309411,0.13454,0.1352599
0.134616,0.1296168,0.1366462,0.1309411,0.13454,0.1352599,0.1334965
0.1296168,0.1366462,0.1309411,0.13454,0.1352599,0.1334965,0.1396426
0.1366462,0.1309411,0.13454,0.1352599,0.1334965,0.1396426,0.1392624
0.1309411,0.13454,0.1352599,0.1334965,0.1396426,0.1392624,0.1346985
0.13454,0.1352599,0.1334965,0.1396426,0.1392624,0.1346985,0.1333051
0.1352599,0.1334965,0.1396426,0.1392624,0.1346985,0.1333051,0.1267619
0.1334965,0.1396426,0.1392624,0.1346985,0.1333051,0.1267619,0.125758
0.1396426,0.1392624,0.1346985,0.1333051,0.1267619,0.125758,0.1311185
0.1392624,0.1346985,0.1333051,0.1267619,0.125758,0.1311185,0.136354
0.1346985,0.1333051,0.1267619,0.125758,0.1311185,0.136354,0.1385004
0.1333051,0.1267619,0.125758,0.1311185,0.136354,0.1385004,0.141042
0.1267619,0.125758,0.1311185,0.136354,0.1385004,0.141042,0.1494228
0.125758,0.1311185,0.136354,0.1385004,0.141042,0.1494228,0.1477701
0.1311185,0.136354,0.1385004,0.141042,0.1494228,0.1477701,0.1427494
0.136354,0.1385004,0.141042,0.1494228,0.1477701,0.1427494,0.1434911
0.1385004,0.141042,0.1494228,0.1477701,0.1427494,0.1434911,0.1379154
0.141042,0.1494228,0.1477701,0.1427494,0.1434911,0.1379154,0.1428721
0.1494228,0.1477701,0.1427494,0.1434911,0.1379154,0.1428721,0.1435575
0.1477701,0.1427494,0.1434911,0.1379154,0.1428721,0.1435575,0.1465669
0.1427494,0.1434911,0.1379154,0.1428721,0.1435575,0.1465669,0.1457787
0.1434911,0.1379154,0.1428721,0.1435575,0.1465669,0.1457787,0.1496107
0.1379154,0.1428721,0.1435575,0.1465669,0.1457787,0.1496107,0.1507354
0.1428721,0.1435575,0.1465669,0.1457787,0.1496107,0.1507354,0.1511725
0.1435575,0.1465669,0.1457787,0.1496107,0.1507354,0.1511725,0.1516782
0.1465669,0.1457787,0.1496107,0.1507354,0.1511725,0.1516782,0.1550392
0.1457787,0.1496107,0.1507354,0.1511725,0.1516782,0.1550392,0.1521213
0.1496107,0.1507354,0.1511725,0.1516782,0.1550392,0.1521213,0.1509312
0.1507354,0.1511725,0.1516782,0.1550392,0.1521213,0.1509312,0.1472418
0.1511725,0.1516782,0.1550392,0.1521213,0.1509312,0.1472418,0.1464566
0.1516782,0.1550392,0.1521213,0.1509312,0.1472418,0.1464566,0.1454373
0.1550392,0.1521213,0.1509312,0.1472418,0.1464566,0.1454373,0.1467823
0.1521213,0.1509312,0.1472418,0.1464566,0.1454373,0.1467823,0.1424373
0.1509312,0.1472418,0.1464566,0.1454373,0.1467823,0.1424373,0.1440149
0.1472418,0.1464566,0.1454373,0.1467823,0.1424373,0.1440149,0.1445035
0.1464566,0.1454373,0.1467823,0.1424373,0.1440149,0.1445035,0.1448222
0.1454373,0.1467823,0.1424373,0.1440149,0.1445035,0.1448222,0.1429679
0.1467823,0.1424373,0.1440149,0.1445035,0.1448222,0.1429679,0.1404834
0.1424373,0.1440149,0.1445035,0.1448222,0.1429679,0.1404834,0.1456453
0.1440149,0.1445035,0.1448222,0.1429679,0.1404834,0.1456453,0.1449851
0.1445035,0.1448222,0.1429679,0.1404834,0.1456453,0.1449851,0.1504986
0.1448222,0.1429679,0.1404834,0.1456453,0.1449851,0.1504986,0.148991
0.1429679,0.1404834,0.1456453,0.1449851,0.1504986,0.148991,0.1448383
0.1404834,0.1456453,0.1449851,0.1504986,0.148991,0.1448383,0.1494497
0.1456453,0.1449851,0.1504986,0.148991,0.1448383,0.1494497,0.1490076
0.1449851,0.1504986,0.148991,0.1448383,0.1494497,0.1490076,0.1466261
